article_id,source_article_id,title,company_name_raw,company_name_resolved,company_id,published_date,published_year,published_quarter,published_month,category_raw,category_standardized,revenue_raw,revenue_currency,revenue_is_range,arr_usd,arr_parse_status,summary,url,author,word_count,industry,founded_year,headquarters,employee_count,is_public,stock_ticker,company_age,company_size_category
ART-3A5E0CDE6ADCC550,ART0418,SpaceX Partners with Major Enterprise Client,SpaceX,SpaceX,COMP-F4E821747C88DE40,2020-06-11,2020,2,6,AI/ML,AI_ML,$2100.0 million,USD,False,2100000000.0,valid,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/418,,1095.0,AI/ML,2016,"Berlin, Germany",31018,False,,4,Large
ART-A588CB7EDBDF4C71,ART0419,Anthropic Achieves Profitability Milestone,Anthropic,Anthropic,COMP-B780A23B530EF6BB,2023-03-29,2023,1,3,Finance,FINTECH,,,False,,invalid_missing,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/419,,2936.0,FinTech,2006,"San Francisco, CA",43747,False,,17,Large
ART-E17C13A96899118A,ART0420,Confluent Releases Open Source Framework,Confluent,Confluent,COMP-65AAA4A1B46C7F71,2020-12-29,2020,4,12,Enterprise Software,SOFTWARE,"£267,716,535",GBP,False,339999999.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/420,Sam Wilson,765.0,Cloud Computing,1995,"London, UK",3884,False,,25,Small
ART-CF3E0BCC5F910B4D,ART0421,Snowflake Partners with Major Enterprise Client,Snowflake,Snowflake,COMP-FDA76B0BCC1E87CF,2020-10-02,2020,4,10,Financial Technology,FINTECH,"¥127,500,000,000",JPY,False,850000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/421,,1676.0,Cloud Computing,2012,"London, UK",49545,True,,8,Large
ART-2A7A11F2FD423B68,ART0422,SpaceX Faces Regulatory Scrutiny,SpaceX,SpaceX,COMP-F4E821747C88DE40,2021-10-10,2021,4,10,SaaS,SOFTWARE,,,False,,invalid_missing,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/422,,1689.0,AI/ML,2016,"Berlin, Germany",31018,False,,5,Large
ART-C9CDB74625680147,ART0423,Tesla Announces Breakthrough in Large Language Models,Tesla,Tesla,COMP-EFD12553D6A4F7E5,2020-08-30,2020,3,8,Security,CYBERSECURITY,,,False,,invalid_missing,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/423,Alex Johnson,1369.0,Cloud Computing,2008,"London, UK",5691,True,,12,Small
ART-9D716409E49AAB7F,ART0424,OpenAI Achieves Profitability Milestone,OpenAI,OpenAI,COMP-A19EE5A9FDC19109,2021-02-16,2021,1,2,Finance,FINTECH,$123.5M - $136.5M,USD,True,130000000.0,valid_range,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/424,Alex Johnson,966.0,Data Analytics,2006,"Austin, TX",12793,False,OPEN,15,Medium
ART-3DD444F8167A9517,ART0425,Stripe Acquires Competitor for Undisclosed Sum,Stripe,Stripe,COMP-4D08EC58743327BA,2022-03-22,2022,1,3,Enterprise Software,SOFTWARE,Not disclosed,,False,,invalid_missing,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/425,,2443.0,Data Analytics,2002,"Seattle, WA",36348,True,STRI,20,Large
ART-B77B1CCB7BAA4FD9,ART0426,Anthropic Achieves Profitability Milestone,Anthropic,Anthropic,COMP-B780A23B530EF6BB,2020-10-05,2020,4,10,Cloud Computing,CLOUD_COMPUTING,,,False,,invalid_missing,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/426,Alex Johnson,1792.0,FinTech,2006,"San Francisco, CA",43747,False,,14,Large
ART-0999F0F8E28A7623,ART0427,Elastic Releases Open Source Framework,Elastic,Elastic,COMP-296ABB15D702EA5D,2020-02-08,2020,1,2,Enterprise Software,SOFTWARE,$610.0 million,USD,False,610000000.0,valid,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/427,John Smith,2036.0,Cybersecurity,2016,"San Francisco, CA",24508,True,ELAS,4,Medium
ART-4F41B438907CE70B,ART0428,Scale AI Releases Open Source Framework,Scale AI,Scale AI,COMP-3DA36D688D43678F,2020-12-05,2020,4,12,Big Data,DATA_ANALYTICS,$0.160 billion,USD,False,160000000.0,valid,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/428,John Smith,1473.0,AI/ML,2003,"Berlin, Germany",23379,False,,17,Medium
ART-2BE6CBD6CBCA8D4A,ART0429,Airbnb Partners with Major Enterprise Client,Airbnb,Airbnb,COMP-6D785501E2B59644,2021-09-11,2021,3,9,SaaS,SOFTWARE,$4.200B,USD,False,4200000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/429,Sam Wilson,2476.0,Data Analytics,1999,"London, UK",19967,False,,22,Medium
ART-8261244E473C731F,ART0430,MongoDB Launches New AI-Powered Product,MongoDB,MongoDB,COMP-F0C6ACFF24BC7941,2021-01-24,2021,1,1,InfoSec,CYBERSECURITY,$720.0M,USD,False,720000000.0,valid,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/430,,1340.0,SaaS,2008,"Austin, TX",16952,False,MONG,13,Medium
ART-B43B5EBF6D557322,ART0431,Anthropic Partners with Major Enterprise Client,Anthropic,Anthropic,COMP-B780A23B530EF6BB,2022-03-04,2022,1,3,SaaS,SOFTWARE,"€86,363,636",EUR,False,95000000.0,valid,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/431,John Smith,1779.0,FinTech,2006,"San Francisco, CA",43747,False,,16,Large
ART-7937EDD83BAED293,ART0432,OpenAI Faces Regulatory Scrutiny,OpenAI,OpenAI,COMP-A19EE5A9FDC19109,2021-10-01,2021,4,10,Cloud Services,CLOUD_COMPUTING,$304.0M - $336.0M,USD,True,320000000.0,valid_range,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/432,Sam Wilson,1616.0,Data Analytics,2006,"Austin, TX",12793,False,OPEN,15,Medium
ART-A73341D7D4CB3790,ART0433,Microsoft Launches New AI-Powered Product,Microsoft,Microsoft,COMP-11F3242118FF2ADD,2021-07-14,2021,3,7,AI/ML,AI_ML,$52250.0M - $57750.0M,USD,True,55000000000.0,valid_range,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/433,,1079.0,Data Analytics,2018,"Austin, TX",48646,False,,3,Large
ART-8356CCD52E0F821F,ART0434,Snowflake Faces Regulatory Scrutiny,Snowflake,Snowflake,COMP-FDA76B0BCC1E87CF,2021-05-16,2021,2,5,Machine Learning,AI_ML,,,False,,invalid_missing,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/434,John Smith,706.0,Cloud Computing,2012,"London, UK",49545,True,,9,Large
ART-24C82781D0BBA936,ART0435,Meta AI CEO Discusses Future of AI,Meta AI,Meta AI,COMP-A5A4E8E5266709E9,2020-04-20,2020,2,4,Cybersecurity,CYBERSECURITY,$145.0M,USD,False,145000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/435,,821.0,Data Analytics,2001,"Seattle, WA",20240,True,,19,Medium
ART-29597B9392CD37B5,ART0436,Palantir Faces Regulatory Scrutiny,Palantir,Palantir,COMP-54AADC94970AD31E,2020-09-26,2020,3,9,Security,CYBERSECURITY,,,False,,invalid_missing,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/436,Jane Doe,1556.0,Cloud Computing,2005,"Berlin, Germany",42306,True,,15,Large
ART-C969AB2D4F2EE187,ART0437,Airbnb CEO Discusses Future of AI,Airbnb,Airbnb,COMP-6D785501E2B59644,2021-01-10,2021,1,1,Data Analytics,DATA_ANALYTICS,"¥510,000,000,000",JPY,False,3400000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/437,Alex Johnson,1199.0,Data Analytics,1999,"London, UK",19967,False,,22,Medium
ART-3020737159D6C763,ART0438,Snowflake Acquires Competitor for Undisclosed Sum,Snowflake,Snowflake,COMP-FDA76B0BCC1E87CF,2023-05-22,2023,2,5,Cloud Computing,CLOUD_COMPUTING,Not disclosed,,False,,invalid_missing,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/438,Sam Wilson,2193.0,Cloud Computing,2012,"London, UK",49545,True,,11,Large
ART-5C03629B2647A376,ART0439,NVIDIA Faces Regulatory Scrutiny,NVIDIA,NVIDIA,COMP-088472395B269710,2021-05-14,2021,2,5,Cloud,CLOUD_COMPUTING,15000.0M USD,USD,False,15000000000.0,valid,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/439,Sam Wilson,1901.0,AI/ML,2017,"London, UK",22031,False,,4,Medium
ART-103F54CD3044B00A,ART0440,Elastic Unveils Next-Generation Platform,Elastic,Elastic,COMP-296ABB15D702EA5D,2021-04-28,2021,2,4,Machine Learning,AI_ML,Not disclosed,,False,,invalid_missing,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/440,John Smith,1221.0,Cybersecurity,2016,"San Francisco, CA",24508,True,ELAS,5,Medium
ART-47DC7FE5883A6FB4,ART0441,Snowflake CEO Discusses Future of AI,Snowflake,Snowflake,COMP-FDA76B0BCC1E87CF,2020-05-22,2020,2,5,AI & ML,AI_ML,"¥93,000,000,000",JPY,False,620000000.0,valid,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/441,,,Cloud Computing,2012,"London, UK",49545,True,,8,Large
ART-B817D447F3CD3C12,ART0442,Tesla Launches New AI-Powered Product,Tesla,Tesla,COMP-EFD12553D6A4F7E5,2023-04-04,2023,2,4,AI/ML,AI_ML,"£70,866,141,732",GBP,False,90000000000.0,valid,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/442,,1342.0,Cloud Computing,2008,"London, UK",5691,True,,15,Small
ART-13A53060EDB8BFD9,ART0443,Stripe Expands into European Market,Stripe,Stripe,COMP-4D08EC58743327BA,2023-03-13,2023,1,3,Finance,FINTECH,2300.0M USD,USD,False,2300000000.0,valid,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/443,Sam Wilson,1704.0,Data Analytics,2002,"Seattle, WA",36348,True,STRI,21,Large
ART-E2BBA36109A3ABFC,ART0444,Anthropic Acquires Competitor for Undisclosed Sum,Anthropic,Anthropic,COMP-B780A23B530EF6BB,2023-01-29,2023,1,1,AI/ML,AI_ML,Not disclosed,,False,,invalid_missing,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/444,Jane Doe,2917.0,FinTech,2006,"San Francisco, CA",43747,False,,17,Large
ART-B6E7FA74FE4FEDB3,ART0445,Uber Achieves Profitability Milestone,Uber,Uber,COMP-F1905B7E8DD98927,2021-10-13,2021,4,10,Big Data,DATA_ANALYTICS,$17.000B,USD,False,17000000000.0,valid,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/445,Sam Wilson,1975.0,FinTech,2015,"San Francisco, CA",10144,False,UBER,6,Medium
ART-32DC342DDB3015B0,ART0446,SpaceX Launches New AI-Powered Product,SpaceX,SpaceX,COMP-F4E821747C88DE40,2021-08-13,2021,3,8,Cloud Computing,CLOUD_COMPUTING,$3900.0 million,USD,False,3900000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/446,Sam Wilson,1056.0,AI/ML,2016,"Berlin, Germany",31018,False,,5,Large
ART-91BC2AF5D3A83253,ART0447,Google DeepMind Launches New AI-Powered Product,Google DeepMind,Google DeepMind,COMP-D7B6461815275268,2023-08-08,2023,3,8,Security,CYBERSECURITY,,,False,,invalid_missing,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/447,Sam Wilson,1424.0,Data Analytics,2017,"Austin, TX",24274,False,,6,Medium
ART-2B2632B1390B2382,ART0448,Amazon Web Services CEO Discusses Future of AI,Amazon Web Services,Amazon Web Services,COMP-D3E00D24B34937E8,2023-05-23,2023,2,5,Enterprise Software,SOFTWARE,Not disclosed,,False,,invalid_missing,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/448,John Smith,2009.0,SaaS,2015,"Berlin, Germany",27826,False,,8,Medium
ART-393D9F50BCD4034C,ART0449,Meta AI Faces Regulatory Scrutiny,Meta AI,Meta AI,COMP-A5A4E8E5266709E9,2022-09-13,2022,3,9,Machine Learning,AI_ML,,,False,,invalid_missing,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/449,,,Data Analytics,2001,"Seattle, WA",20240,True,,21,Medium
ART-2B166F8768EC290B,ART0450,Cloudflare Achieves Profitability Milestone,Cloudflare,Cloudflare,COMP-A5B966CDCB605CA4,2023-09-21,2023,3,9,Machine Learning,AI_ML,,,False,,invalid_missing,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/450,Sam Wilson,1857.0,Cybersecurity,1998,"Austin, TX",4422,False,CLOU,25,Small
ART-CF65550884C8EFA1,ART0451,SpaceX Acquires Competitor for Undisclosed Sum,SpaceX,SpaceX,COMP-F4E821747C88DE40,2021-08-26,2021,3,8,Cloud,CLOUD_COMPUTING,Not disclosed,,False,,invalid_missing,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/451,Sam Wilson,2846.0,AI/ML,2016,"Berlin, Germany",31018,False,,5,Large
ART-CBB31D7F81D3E780,ART0452,Anthropic Achieves Profitability Milestone,Anthropic,Anthropic,COMP-B780A23B530EF6BB,2021-08-20,2021,3,8,AI/ML,AI_ML,$0.045 billion,USD,False,45000000.0,valid,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/452,Jane Doe,1627.0,FinTech,2006,"San Francisco, CA",43747,False,,15,Large
ART-C10826DE8C24AFF0,ART0453,Databricks Announces Breakthrough in Large Language Models,Databricks,Databricks,COMP-2D3DAD417C3B2CB2,2020-08-16,2020,3,8,Cloud,CLOUD_COMPUTING,$0.500 billion,USD,False,500000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/453,Jane Doe,2660.0,Data Analytics,2003,"Berlin, Germany",17962,True,DATA,17,Medium
ART-33D570808DB74B72,ART0454,Anthropic Acquires Competitor for Undisclosed Sum,Anthropic,Anthropic,COMP-B780A23B530EF6BB,2020-06-21,2020,2,6,Cloud Computing,CLOUD_COMPUTING,Not disclosed,,False,,invalid_missing,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/454,Sam Wilson,1185.0,FinTech,2006,"San Francisco, CA",43747,False,,14,Large
ART-47695C8D5B2345E8,ART0455,Tesla Faces Regulatory Scrutiny,Tesla,Tesla,COMP-EFD12553D6A4F7E5,2021-12-07,2021,4,12,Financial Technology,FINTECH,,,False,,invalid_missing,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/455,Sam Wilson,2681.0,Cloud Computing,2008,"London, UK",5691,True,,13,Small
ART-E5455E886F83C129,ART0456,NVIDIA CEO Discusses Future of AI,NVIDIA,NVIDIA,COMP-088472395B269710,2023-10-31,2023,4,10,Big Data,DATA_ANALYTICS,$45.000 billion,USD,False,45000000000.0,valid,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/456,Sam Wilson,2671.0,AI/ML,2017,"London, UK",22031,False,,6,Medium
ART-D33C3BC95C8FFE9D,ART0457,Anthropic Raises Series D Funding Round,Anthropic,Anthropic,COMP-B780A23B530EF6BB,2022-12-24,2022,4,12,Analytics,DATA_ANALYTICS,$0.250 billion,USD,False,250000000.0,valid,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/457,John Smith,2892.0,FinTech,2006,"San Francisco, CA",43747,False,,16,Large
ART-6CF87D7453816DEB,ART0458,Uber Partners with Major Enterprise Client,Uber,Uber,COMP-F1905B7E8DD98927,2023-10-14,2023,4,10,FinTech,FINTECH,"$34,000,000,000",USD,False,34000000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/458,John Smith,2651.0,FinTech,2015,"San Francisco, CA",10144,False,UBER,8,Medium
ART-88F129E5AC8B3AF9,ART0459,Meta AI Achieves Profitability Milestone,Meta AI,Meta AI,COMP-A5A4E8E5266709E9,2022-02-07,2022,1,2,FinTech,FINTECH,700.0M USD,USD,False,700000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/459,John Smith,1388.0,Data Analytics,2001,"Seattle, WA",20240,True,,21,Medium
ART-CC28CF06ADC93589,ART0460,DataRobot Achieves Profitability Milestone,DataRobot,DataRobot,COMP-7AD8A9012E991995,2020-09-06,2020,3,9,AI & ML,AI_ML,$170.0M,USD,False,170000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/460,Jane Doe,2412.0,Cloud Computing,2012,"New York, NY",23471,True,,8,Medium
ART-D1D630965D0120F2,ART0461,Google DeepMind Achieves Profitability Milestone,Google DeepMind,Google DeepMind,COMP-D7B6461815275268,2022-07-17,2022,3,7,Cybersecurity,CYBERSECURITY,$710.0 million,USD,False,710000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/461,Alex Johnson,2067.0,Data Analytics,2017,"Austin, TX",24274,False,,5,Medium
ART-F96AD6FE54643133,ART0462,Uber Acquires Competitor for Undisclosed Sum,Uber,Uber,COMP-F1905B7E8DD98927,2020-03-05,2020,1,3,Financial Technology,FINTECH,Not disclosed,,False,,invalid_missing,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/462,Jane Doe,944.0,FinTech,2015,"San Francisco, CA",10144,False,UBER,5,Medium
ART-B7002CBA07A65483,ART0463,Microsoft Releases Open Source Framework,Microsoft,Microsoft,COMP-11F3242118FF2ADD,2022-02-06,2022,1,2,AI & ML,AI_ML,$64.000B,USD,False,64000000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/463,,2326.0,Data Analytics,2018,"Austin, TX",48646,False,,4,Large
ART-A00CCB5B38715186,ART0464,OpenAI Partners with Major Enterprise Client,OpenAI,OpenAI,COMP-A19EE5A9FDC19109,2020-10-31,2020,4,10,AI/ML,AI_ML,"€86,363,636",EUR,False,95000000.0,valid,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/464,,,Data Analytics,2006,"Austin, TX",12793,False,OPEN,14,Medium
